OrderID,FromLoc,ToLoc,Size,OrderDay,LatestDeliveryDay
L19302,10451,10461,2,21,24
L19303,10451,10082,2,21,25
L19304,10451,10169,2,21,25
L19305,10451,10454,2,21,25
L19306,10451,10419,2,21,23
L19307,10451,10440,2,21,22
L19308,10451,10475,2,21,26
L19309,10451,10433,2,21,24
L19310,10451,10015,2,21,25
L19311,10451,10450,2,21,25
L19312,10451,10425,2,21,24
L19313,10451,10421,2,21,24
L19314,10451,10452,2,21,22
L19315,10451,10445,2,21,24
L19316,10451,10428,2,21,24
L19317,10451,10200,2,21,23
L19318,10713,10451,2,21,24
L19319,10451,10076,2,21,25
L19320,10451,10012,2,21,25
L19321,10451,10415,2,21,26
L19322,10451,10418,2,21,24
L19323,10451,10438,2,21,22
L19324,10451,10082,2,21,24
L19325,10451,10423,2,21,23
L19326,10451,10438,2,21,23
L19327,10451,10429,2,21,24
L19328,10451,10452,2,21,23
L19329,10451,10452,2,21,24
L19330,10451,10422,2,21,23
L19331,10451,10734,2,21,24
L19332,10451,10391,2,21,25
L19333,10451,10438,2,21,24
L19334,10451,10734,2,21,25
L19335,10451,10450,2,21,24
L19336,10451,10425,2,21,25
L19337,10451,10443,2,21,22
L19338,10451,10443,2,21,24
L19339,10451,10447,1,21,23
L19340,10451,10281,1,21,24
L19341,10451,10551,1,21,24
L19342,10451,10200,1,21,23
L19343,10451,10082,1,21,25
L19344,10451,10875,1,21,24
L19345,10451,10273,1,21,25
L19346,10451,10384,1,21,25
L19347,10451,10012,1,21,25
L19348,10451,10082,1,21,23
L19349,10451,10428,1,21,24
L19350,10451,10429,1,21,23
L19351,10451,10093,1,21,25
L19352,10451,10439,1,21,23
L19353,10451,10305,1,21,26
L19354,10451,10734,1,21,24
L19355,10451,10440,1,21,24
L19356,10451,10289,1,21,27
L19357,10451,10082,1,21,23
L19358,10451,10654,1,21,25
L19359,10451,10469,1,21,25
L19360,10451,10713,1,21,23
L19361,10451,10278,1,21,26
L19362,10451,10843,1,21,27
L19363,10451,10082,1,21,24
L19364,10451,10549,1,21,23
L19365,10451,10762,1,21,26
L19366,10451,10423,1,21,23
L19367,10451,10243,1,21,24
L19368,10430,10549,1,21,24
L19369,10549,10080,1,21,23
L19370,10451,10438,1,21,23
L19371,10451,10425,1,21,24
L19372,10451,10418,1,21,22
L19373,10451,10422,1,21,24
L19374,10451,10422,1,21,23
L19375,10451,10423,1,21,25
L19376,10451,10424,1,21,25
L19377,10451,10427,1,21,23
L19378,10451,10427,1,21,25
L19379,10451,10442,1,21,23
L19380,10451,10452,1,21,24
L19381,10451,10453,1,21,22
L19382,10451,10423,1,21,25
L19383,10451,10438,1,21,22
L19384,10451,10243,1,21,24
L19385,10451,10082,1,21,25
L19386,10451,10422,1,21,23
L19387,10451,10437,1,21,25
L19388,10451,10425,1,21,23
L19389,10451,10549,81,22,23
L19390,10549,10076,69,22,26
L19391,10451,10549,68,22,24
L19392,10015,10414,65,22,24
L19393,10015,10403,65,22,23
L19394,10015,10525,65,22,25
L19395,10426,10100,65,22,25
L19396,10426,10101,65,22,27
L19397,10015,10560,65,22,25
L19398,10826,10350,64,22,23
L19399,10549,10475,64,22,27
L19400,10549,10426,64,22,25
L19401,10403,10015,63,22,25
L19402,10451,10549,63,22,24
L19403,10549,10415,62,22,27
L19404,10451,10130,62,22,26
L19405,10451,10544,62,22,25
L19406,10549,10432,61,22,24
L19407,10403,10417,61,22,25
L19408,10403,10417,61,22,26
L19409,10403,10417,61,22,25
L19410,10403,10417,61,22,27
L19411,10403,10417,61,22,27
L19412,10549,10079,61,22,26
L19413,10549,10417,60,22,25
L19414,10451,10073,60,22,26
L19415,10385,10015,60,22,23
L19416,10015,10520,60,22,26
L19417,10403,10009,60,22,24
L19418,10549,10349,59,22,26
L19419,10451,10519,58,22,27
L19420,10451,10095,58,22,27
L19421,10418,10244,57,22,26
L19422,10549,10579,57,22,25
L19423,10012,10009,57,22,24
L19424,10418,10127,57,22,24
L19425,10826,10350,56,22,23
L19426,10451,10843,56,22,28
L19427,10418,10950,56,22,24
L19428,10549,10548,56,22,23
L19429,10417,10197,56,22,25
L19430,10630,10350,55,22,23
L19431,10630,10350,54,22,23
L19432,10549,10483,54,22,27
L19433,10549,10471,54,22,25
L19434,10426,10095,53,22,25
L19435,10549,10349,53,22,27
L19436,10418,10127,53,22,25
L19437,10451,10549,52,22,24
L19438,10451,10817,51,22,26
L19439,10549,10581,51,22,26
L19440,10451,10483,51,22,25
L19441,10426,10095,51,22,26
L19442,10426,10100,51,22,25
L19443,10549,10338,51,22,24
L19444,10426,10100,51,22,27
L19445,10451,10545,49,22,25
L19446,10426,10093,49,22,26
L19447,10549,10650,49,22,27
L19448,10549,10436,49,22,26
L19449,10451,10082,48,22,24
L19450,10549,10950,48,22,25
L19451,10451,10064,48,22,25
L19452,10451,10545,47,22,24
L19453,10549,10410,47,22,25
L19454,10549,10547,47,22,25
L19455,10549,10203,47,22,24
L19456,10426,10100,47,22,26
L19457,10549,10950,47,22,25
L19458,10549,10079,47,22,24
L19459,10549,10453,46,22,24
L19460,10430,10424,46,22,24
L19461,10451,10433,45,22,25
L19462,10451,10420,45,22,26
L19463,10451,10169,45,22,26
L19464,10418,10472,45,22,27
L19465,10451,10205,45,22,25
L19466,10549,10762,45,22,27
L19467,10451,10087,44,22,25
L19468,10451,10549,44,22,23
L19469,10451,10432,44,22,26
L19470,10549,10350,44,22,28
L19471,10429,10826,44,22,27
L19472,10549,10555,44,22,24
L19473,10549,10458,43,22,26
L19474,10549,10431,43,22,23
L19475,10418,10549,43,22,23
L19476,10549,10875,43,22,27
L19477,10549,10448,43,22,26
L19478,10549,10467,42,22,25
L19479,10549,10483,42,22,27
L19480,10451,10082,42,22,24
L19481,10549,10779,42,22,24
L19482,10452,10058,42,22,25
L19483,10549,10452,42,22,24
L19484,10451,10781,42,22,26
L19485,10451,10600,42,22,26
L19486,10549,10478,42,22,27
L19487,10549,10458,42,22,27
L19488,10451,10418,42,22,24
L19489,10549,10432,42,22,25
L19490,10451,10788,41,22,25
L19491,10429,10630,41,22,27
L19492,10451,10350,41,22,28
L19493,10451,10843,41,22,27
L19494,10451,10581,41,22,26
L19495,10549,10448,41,22,26
L19496,10451,10654,40,22,25
L19497,10430,10428,40,22,25
L19498,10549,10843,40,22,28
L19499,10451,10349,40,22,28
L19500,10451,10350,40,22,28
L19501,10549,10073,40,22,26
L19502,10549,10731,40,22,27
L19503,10451,10731,40,22,26
L19504,10451,10433,40,22,26
L19505,10451,10472,40,22,27
L19506,10549,10483,40,22,26
L19507,10549,10015,40,22,27
L19508,10451,10472,40,22,25
L19509,10549,10074,39,22,25
L19510,10074,10011,39,22,25
L19511,10549,10451,39,22,23
L19512,10549,10581,39,22,25
L19513,10444,10483,39,22,27
L19514,10080,10263,39,22,28
L19515,10429,10742,39,22,26
L19516,10426,10101,39,22,27
L19517,10549,10352,38,22,28
L19518,10461,10549,38,22,27
L19519,10429,10280,38,22,23
L19520,10549,10436,38,22,24
L19521,10549,10447,38,22,23
L19522,10430,10439,38,22,24
L19523,10451,10476,38,22,25
L19524,10549,10415,38,22,26
L19525,10549,10471,38,22,26
L19526,10451,10258,38,22,27
L19527,10549,10554,38,22,23
L19528,10429,10640,38,22,28
L19529,10549,10110,37,22,27
L19530,10549,10415,37,22,25
L19531,10451,10403,37,22,27
L19532,10549,10950,37,22,26
L19533,10429,10278,37,22,27
L19534,10549,10244,37,22,26
L19535,10451,10058,37,22,24
L19536,10549,10080,37,22,24
L19537,10555,10461,37,22,27
L19538,10147,10937,36,22,24
L19539,10549,10472,36,22,27
L19540,10549,10713,36,22,23
L19541,10549,10067,36,22,24
L19542,10549,10127,36,22,25
L19543,10549,10410,36,22,27
L19544,10549,10461,36,22,25
L19545,10555,10803,36,22,26
L19546,10549,10467,36,22,25
L19547,10451,10520,36,22,25
L19548,10451,10066,36,22,25
L19549,10549,10433,36,22,24
L19550,10549,10431,36,22,25
L19551,10451,10130,36,22,25
L19552,10549,10551,36,22,23
L19553,10451,10334,36,22,24
L19554,10476,10100,36,22,27
L19555,10549,10338,36,22,24
L19556,10451,10461,35,22,26
L19557,10549,10096,35,22,26
L19558,10549,10338,35,22,25
L19559,10451,10444,35,22,24
L19560,10430,10469,35,22,26
L19561,10451,10100,35,22,27
L19562,10549,10800,35,22,26
L19563,10451,10735,35,22,26
L19564,10429,10826,35,22,28
L19565,10451,10843,35,22,27
L19566,10549,10432,35,22,26
L19567,10451,10438,35,22,25
L19568,10451,10444,35,22,23
L19569,10444,10549,35,22,24
L19570,10451,10483,35,22,26
L19571,10549,10781,35,22,24
L19572,10451,10875,35,22,25
L19573,10082,10762,34,22,25
L19574,10451,10483,34,22,25
L19575,10147,10464,34,22,26
L19576,10549,10067,34,22,24
L19577,10451,10082,34,22,24
L19578,10549,10205,34,22,26
L19579,10451,10328,34,22,28
L19580,10451,10418,34,22,23
L19581,10549,10418,34,22,23
L19582,10549,10452,34,22,25
L19583,10631,10350,34,22,23
L19584,10451,10203,34,22,25
L19585,10549,10076,34,22,24
L19586,10549,10429,34,22,25
L19587,10451,10074,34,22,24
L19588,10549,10338,34,22,26
L19589,10417,10058,34,22,27
L19590,10451,10549,34,22,24
L19591,10426,10451,34,22,24
L19592,10549,10520,34,22,26
L19593,10451,10011,34,22,27
L19594,10451,10429,33,22,25
L19595,10451,10483,33,22,25
L19596,10549,10066,33,22,26
L19597,10451,10082,33,22,26
L19598,10549,10203,33,22,26
L19599,10451,10064,33,22,26
L19600,10451,10083,33,22,26
L19601,10417,10415,33,22,27
L19602,10417,10950,33,22,24
L19603,10429,10640,33,22,26
L19604,10549,10826,33,22,27
L19605,10549,10244,33,22,27
L19606,10549,10469,33,22,26
L19607,10549,10205,33,22,24
L19608,10549,10338,33,22,25
L19609,10549,10551,33,22,25
L19610,10549,10349,33,22,28
L19611,10451,10441,33,22,26
L19612,10555,10519,33,22,27
L19613,10451,10101,33,22,25
L19614,10451,10429,33,22,26
L19615,10451,10099,33,22,26
L19616,10549,10073,33,22,24
L19617,10417,10713,33,22,25
L19618,10451,10483,32,22,27
L19619,10147,10464,32,22,25
L19620,10549,10438,32,22,23
L19621,10549,10110,32,22,25
L19622,10147,10675,32,22,26
L19623,10147,10200,32,22,26
L19624,10549,10713,32,22,24
L19625,10549,10082,32,22,26
L19626,10549,10472,32,22,25
L19627,10429,10349,32,22,27
L19628,10549,10433,32,22,24
L19629,10451,10549,32,22,24
L19630,10549,10430,32,22,24
L19631,10549,10067,32,22,24
L19632,10549,10447,32,22,23
L19633,10244,10780,32,22,25
L19634,10451,10549,31,22,25
L19635,10780,10461,31,22,26
L19636,10549,10073,31,22,24
L19637,10549,10800,31,22,26
L19638,10549,10074,31,22,24
L19639,10549,10472,31,22,26
L19640,10451,10074,31,22,25
L19641,10451,10082,31,22,25
L19642,10451,10110,31,22,25
L19643,10549,10101,31,22,26
L19644,10451,10456,31,22,27
L19645,10549,10058,31,22,25
L19646,10451,10067,31,22,26
L19647,10429,10843,31,22,26
L19648,10451,10871,31,22,26
L19649,10451,10682,31,22,26
L19650,10429,10818,31,22,28
L19651,10451,10130,31,22,24
L19652,10549,10352,31,22,26
L19653,10147,10577,31,22,25
L19654,10549,10328,31,22,26
L19655,10549,10781,31,22,24
L19656,10417,10716,30,22,26
L19657,10549,10421,30,22,24
L19658,10549,10197,30,22,26
L19659,10429,10581,30,22,27
L19660,10451,10082,30,22,26
L19661,10451,10073,30,22,25
L19662,10429,10657,30,22,26
L19663,10451,10464,30,22,27
L19664,10429,10900,30,22,26
L19665,10076,10391,30,22,26
L19666,10147,10427,30,22,26
L19667,10549,10447,30,22,25
L19668,10101,10533,30,22,25
L19669,10417,10475,30,22,26
L19670,10059,10549,30,22,24
L19671,10451,10441,30,22,24
L19672,10549,10650,29,22,25
L19673,10549,10435,29,22,24
L19674,10082,10451,29,22,25
L19675,10549,10378,29,22,27
L19676,10549,10843,29,22,27
L19677,10549,10650,29,22,25
L19678,10076,10800,29,22,26
L19679,10549,10435,29,22,26
L19680,10429,10801,29,22,26
L19681,10549,10002,29,22,26
L19682,10549,10472,29,22,27
L19683,10147,10462,29,22,25
L19684,10417,10321,29,22,27
L19685,10451,10003,29,22,26
L19686,10549,10547,29,22,23
L19687,10147,10200,29,22,24
L19688,10417,10843,29,22,27
L19689,10451,10015,29,22,25
L19690,10737,10451,29,22,25
L19691,10451,10798,29,22,25
L19692,10555,10244,29,22,27
L19693,10451,10110,29,22,25
L19694,10451,10206,29,22,26
L19695,10451,10713,28,22,23
L19696,10780,10110,28,22,27
L19697,10549,10452,28,22,23
L19698,10549,10452,28,22,25
L19699,10549,10788,28,22,25
L19700,10549,10467,28,22,27
L19701,10451,10130,28,22,26
L19702,10417,10519,28,22,25
L19703,10549,10101,28,22,27
L19704,10429,10328,28,22,27
L19705,10549,10444,28,22,23
L19706,10549,10713,28,22,24
L19707,10350,10614,28,22,26
L19708,10549,10127,28,22,24
L19709,10549,10433,28,22,24
L19710,10549,10095,28,22,25
L19711,10549,10437,28,22,25
L19712,10429,10278,28,22,27
L19713,10451,10817,28,22,27
L19714,10549,10011,27,22,26
L19715,10002,10549,27,22,26
L19716,10451,10439,27,22,24
L19717,10549,10012,27,22,26
L19718,10451,10082,27,22,26
L19719,10549,10451,27,22,25
L19720,10549,10080,27,22,26
L19721,10451,10443,27,22,25
L19722,10012,10549,27,22,25
L19723,10549,10472,27,22,25
L19724,10451,10650,27,22,26
L19725,10147,10197,27,22,24
L19726,10147,10443,27,22,25
L19727,10451,10471,27,22,27
L19728,10451,10064,27,22,24
L19729,10451,10445,27,22,26
L19730,10451,10203,27,22,26
L19731,10147,10426,27,22,26
L19732,10147,10443,27,22,26
L19733,10147,10461,27,22,27
L19734,10147,10121,27,22,27
L19735,10451,10418,27,22,25
L19736,10424,10549,27,22,25
L19737,10429,10263,27,22,28
L19738,10147,10651,26,22,25
L19739,10147,10651,26,22,26
L19740,10147,10464,26,22,27
L19741,10549,10483,26,22,27
L19742,10549,10422,26,22,26
L19743,10451,10082,26,22,24
L19744,10451,10429,26,22,25
L19745,10549,10444,26,22,23
L19746,10780,10713,26,22,24
L19747,10451,10483,26,22,26
L19748,10147,10434,26,22,24
L19749,10549,10600,26,22,27
L19750,10549,10451,26,22,25
L19751,10549,10483,26,22,26
L19752,10417,10391,26,22,26
L19753,10444,10064,26,22,26
L19754,10451,10737,26,22,25
L19755,10451,10350,26,22,26
L19756,10451,10082,26,22,26
L19757,10549,10433,26,22,25
L19758,10549,10447,26,22,24
L19759,10451,10472,26,22,26
L19760,10451,10452,26,22,25
L19761,10549,10451,26,22,24
L19762,10451,10349,25,22,28
L19763,10451,10082,25,22,24
L19764,10451,10082,25,22,26
L19765,10147,10434,25,22,24
L19766,10451,10519,25,22,27
L19767,10451,10012,25,22,26
L19768,10417,10127,25,22,25
L19769,10451,10064,25,22,26
L19770,10549,10422,25,22,26
L19771,10429,10640,25,22,26
L19772,10451,10082,25,22,24
L19773,10451,10551,25,22,23
L19774,10451,10074,25,22,26
L19775,10451,10440,25,22,23
L19776,10451,10203,25,22,24
L19777,10549,10442,25,22,23
L19778,10429,10230,25,22,25
L19779,10549,10731,25,22,27
L19780,10451,10435,25,22,25
L19781,10451,10203,25,22,25
L19782,10147,10927,25,22,25
L19783,10451,10422,25,22,26
L19784,10549,10453,25,22,25
L19785,10549,10433,25,22,25
L19786,10451,10101,25,22,26
L19787,10426,10095,25,22,27
L19788,10451,10200,25,22,25
L19789,10549,10468,25,22,26
L19790,10451,10082,25,22,25
L19791,10451,10074,25,22,24
L19792,10451,10203,25,22,26
L19793,10451,10076,25,22,25
L19794,10451,10074,25,22,25
L19795,10451,10200,25,22,26
L19796,10451,10082,25,22,24
L19797,10451,10475,25,22,25
L19798,10451,10428,25,22,25
L19799,10451,10788,25,22,26
L19800,10451,10082,25,22,25
L19801,10451,10742,25,22,25
L19802,10451,10581,25,22,25
L19803,10451,10472,25,22,26
L19804,10451,10742,25,22,26
L19805,10082,10191,25,22,25
L19806,10549,10520,25,22,26
L19807,10549,10731,24,22,25
L19808,10429,10289,24,22,26
L19809,10549,10429,24,22,26
L19810,10549,10436,24,22,26
L19811,10417,10244,24,22,27
L19812,10429,10082,24,22,26
L19813,10451,10012,24,22,25
L19814,10451,10015,24,22,25
L19815,10549,10788,24,22,26
L19816,10429,10439,24,22,23
L19817,10417,10781,24,22,23
L19818,10417,10549,24,22,25
L19819,10417,10520,24,22,27
L19820,10417,10011,24,22,27
L19821,10417,10798,24,22,27
L19822,10426,10548,24,22,24
L19823,10451,10435,24,22,26
L19824,10451,10422,24,22,24
L19825,10451,10803,24,22,28
L19826,10549,10477,24,22,25
L19827,10554,10244,24,22,27
L19828,10549,10422,24,22,25
L19829,10451,10733,24,22,26
L19830,10451,10059,24,22,24
L19831,10452,10193,24,22,25
L19832,10549,10650,23,22,25
L19833,10417,10200,23,22,26
L19834,10417,10451,23,22,26
L19835,10549,10441,23,22,24
L19836,10780,10012,23,22,25
L19837,10444,10310,23,22,27
L19838,10549,10429,23,22,26
L19839,10147,10551,23,22,26
L19840,10451,10713,23,22,25
L19841,10452,10446,23,22,25
L19842,10780,10442,23,22,26
L19843,10549,10428,23,22,26
L19844,10549,10432,23,22,26
L19845,10549,10441,23,22,25
L19846,10549,10441,23,22,26
L19847,10549,10437,23,22,26
L19848,10549,10015,23,22,25
L19849,10549,10127,23,22,24
L19850,10451,10410,23,22,26
L19851,10451,10100,23,22,25
L19852,10780,10551,23,22,24
L19853,10780,10187,23,22,26
L19854,10451,10478,23,22,25
L19855,10452,10519,22,22,25
L19856,10549,10328,22,22,28
L19857,10549,10432,22,22,25
L19858,10451,10436,22,22,25
L19859,10403,10451,22,22,26
L19860,10417,10230,22,22,27
L19861,10417,10650,22,22,27
L19862,10780,10445,22,22,24
L19863,10451,10073,22,22,25
L19864,10549,10321,22,22,26
L19865,10426,10548,22,22,23
L19866,10429,10547,22,22,25
L19867,10549,10432,22,22,25
L19868,10549,10205,22,22,24
L19869,10549,10100,22,22,27
L19870,10417,10737,22,22,25
L19871,10780,10737,22,22,26
L19872,10549,10435,21,22,24
L19873,10429,10875,21,22,25
L19874,10549,10422,21,22,26
L19875,10429,10080,21,22,26
L19876,10429,10438,21,22,25
L19877,10549,10414,21,22,26
L19878,10456,10443,21,22,25
L19879,10429,10742,21,22,27
L19880,10451,10427,21,22,25
L19881,10549,10433,21,22,24
L19882,10429,10284,21,22,24
L19883,10451,10650,21,22,27
L19884,10780,10927,21,22,26
L19885,10549,10462,21,22,27
L19886,10549,10433,20,22,25
L19887,10417,10230,20,22,27
L19888,10451,10101,20,22,26
L19889,10780,10943,20,22,25
L19890,10429,10100,20,22,27
L19891,10451,10440,20,22,25
L19892,10415,10002,20,22,25
L19893,10451,10064,20,22,24
L19894,10549,10429,20,22,24
L19895,10451,10082,20,22,24
L19896,10451,10462,20,22,26
L19897,10451,10737,20,22,27
L19898,10549,10127,20,22,25
L19899,10147,10467,20,22,25
L19900,10417,10110,20,22,25
L19901,10429,10064,20,22,26
L19902,10451,10483,20,22,25
L19903,10788,10451,20,22,25
L19904,10015,10003,20,22,23
L19905,10429,10127,20,22,26
L19906,10451,10200,20,22,24
L19907,10451,10456,20,22,26
L19908,10452,10076,20,22,26
L19909,10451,10101,20,22,26
L19910,10451,10169,20,22,24
L19911,10452,10423,20,22,25
L19912,10451,10418,20,22,25
L19913,10451,10642,19,22,28
L19914,10417,10338,19,22,25
L19915,10549,10076,19,22,24
L19916,10451,10464,19,22,25
L19917,10451,10082,19,22,26
L19918,10451,10338,19,22,25
L19919,10451,10082,19,22,26
L19920,10451,10450,19,22,26
L19921,10451,10422,19,22,24
L19922,10430,10449,19,22,24
L19923,10549,10551,19,22,23
L19924,10417,10549,19,22,24
L19925,10417,10525,19,22,25
L19926,10417,10015,19,22,26
L19927,10452,10193,19,22,25
L19928,10451,10713,19,22,23
L19929,10549,10436,19,22,25
L19930,10147,10463,19,22,25
L19931,10549,10891,19,22,24
L19932,10451,10025,19,22,25
L19933,10451,10467,18,22,25
L19934,10451,10713,18,22,25
L19935,10451,10779,18,22,24
L19936,10451,10439,18,22,26
L19937,10549,10443,18,22,24
L19938,10417,10076,18,22,27
L19939,10417,10737,18,22,26
L19940,10780,10426,18,22,25
L19941,10451,10475,18,22,26
L19942,10451,10110,18,22,26
L19943,10451,10735,18,22,27
L19944,10780,10781,18,22,23
L19945,10451,10424,18,22,25
L19946,10451,10419,18,22,25
L19947,10451,10581,18,22,25
L19948,10451,10650,18,22,26
L19949,10451,10742,18,22,26
L19950,10451,10425,18,22,25
L19951,10549,10419,18,22,26
L19952,10547,10200,18,22,25
L19953,10780,10203,18,22,25
L19954,10147,10467,18,22,25
L19955,10147,10555,18,22,24
L19956,10147,10682,18,22,27
L19957,10451,10410,18,22,26
L19958,10780,10419,17,22,24
L19959,10780,10110,17,22,25
L19960,10780,10280,17,22,25
L19961,10451,10082,17,22,25
L19962,10549,10433,17,22,25
L19963,10549,10424,17,22,24
L19964,10549,10445,17,22,26
L19965,10451,10082,17,22,26
L19966,10451,10082,17,22,24
L19967,10780,10546,17,22,24
L19968,10780,10440,17,22,25
L19969,10429,10467,17,22,26
L19970,10451,10713,17,22,23
L19971,10451,10059,17,22,24
L19972,10451,10349,17,22,26
L19973,10429,10742,17,22,26
L19974,10451,10471,17,22,25
L19975,10451,10731,17,22,26
L19976,10451,10519,17,22,25
L19977,10451,10788,17,22,25
L19978,10451,10243,17,22,27
L19979,10451,10067,17,22,25
L19980,10451,10082,17,22,24
L19981,10429,10200,17,22,26
L19982,10429,10452,17,22,25
L19983,10549,10424,17,22,25
L19984,10452,10742,17,22,27
L19985,10278,10779,17,22,27
L19986,10461,10549,17,22,27
L19987,10780,10873,17,22,25
L19988,10780,10456,17,22,27
L19989,10780,10643,17,22,28
L19990,10780,10441,17,22,23
L19991,10426,10451,17,22,23
L19992,10451,10425,17,22,26
L19993,10451,10713,17,22,24
L19994,10079,10451,17,22,25
L19995,10451,10418,17,22,24
L19996,10549,10444,17,22,25
L19997,10147,10734,16,22,26
L19998,10429,10101,16,22,25
L19999,10549,10437,16,22,26
L20000,10549,10431,16,22,25
L20001,10451,10064,16,22,26
L20002,10549,10435,16,22,24
L20003,10451,10064,16,22,26
L20004,10780,10127,16,22,25
L20005,10780,10418,16,22,26
L20006,10780,10435,16,22,25
L20007,10780,10469,16,22,27
L20008,10780,10537,16,22,27
L20009,10780,10656,16,22,26
L20010,10780,10055,16,22,27
L20011,10780,10443,16,22,26
L20012,10780,10082,16,22,27
L20013,10451,10469,16,22,26
L20014,10549,10080,16,22,24
L20015,10451,10464,16,22,27
L20016,10549,10199,15,22,24
L20017,10417,10800,15,22,26
L20018,10451,10800,15,22,27
L20019,10429,10420,15,22,25
L20020,10429,10203,15,22,24
L20021,10549,10200,15,22,25
L20022,10451,10203,15,22,24
L20023,10451,10390,15,22,27
L20024,10549,10451,15,22,23
L20025,10780,10012,15,22,26
L20026,10451,10230,15,22,27
L20027,10451,10003,15,22,26
L20028,10451,10244,15,22,27
L20029,10451,10423,15,22,26
L20030,10451,10244,15,22,25
L20031,10417,10781,14,22,24
L20032,10417,10869,14,22,24
L20033,10444,10079,14,22,25
L20034,10452,10439,14,22,25
L20035,10452,10439,14,22,26
L20036,10452,10441,14,22,25
L20037,10451,10475,14,22,25
L20038,10780,10549,14,22,24
L20039,10429,10197,14,22,25
L20040,10064,10451,14,22,26
L20041,10451,10095,14,22,25
L20042,10549,10429,14,22,26
L20043,10451,10520,14,22,25
L20044,10451,10452,14,22,24
L20045,10451,10461,14,22,26
L20046,10451,10082,14,22,25
L20047,10429,10650,14,22,26
L20048,10451,10713,14,22,25
L20049,10549,10428,13,22,25
L20050,10549,10434,13,22,26
L20051,10429,10085,13,22,26
L20052,10451,10425,13,22,24
L20053,10483,10451,13,22,26
L20054,10417,10059,13,22,27
L20055,10417,10096,13,22,27
L20056,10417,10579,13,22,25
L20057,10462,10451,13,22,27
L20058,10549,10439,13,22,24
L20059,10451,10461,13,22,26
L20060,10549,10734,13,22,26
L20061,10451,10458,13,22,26
L20062,10451,10469,13,22,25
L20063,10429,10908,13,22,28
L20064,10451,10263,13,22,28
L20065,10451,10419,13,22,24
L20066,10451,10082,13,22,25
L20067,10451,10381,13,22,27
L20068,10451,10074,13,22,25
L20069,10451,10525,13,22,26
L20070,10451,10713,13,22,24
L20071,10451,10551,13,22,23
L20072,10780,10440,13,22,24
L20073,10780,10658,13,22,26
L20074,10780,10483,13,22,25
L20075,10780,10326,13,22,26
L20076,10429,10551,13,22,26
L20077,10451,10082,13,22,26
L20078,10451,10461,12,22,25
L20079,10549,10451,12,22,23
L20080,10549,10464,12,22,26
L20081,10429,10082,12,22,27
L20082,10451,10418,12,22,25
L20083,10451,10095,12,22,25
L20084,10451,10461,12,22,27
L20085,10451,10082,12,22,25
L20086,10451,10082,12,22,26
L20087,10682,10450,12,22,25
L20088,10073,10549,12,22,24
L20089,10549,10095,12,22,25
L20090,10451,10441,12,22,24
L20091,10444,10415,12,22,26
L20092,10451,10525,12,22,27
L20093,10549,10461,12,22,25
L20094,10780,10551,12,22,25
L20095,10429,10478,12,22,27
L20096,10451,10087,12,22,26
L20097,10015,10418,12,22,27
L20098,10451,10475,12,22,25
L20099,10451,10015,12,22,27
L20100,10451,10082,12,22,24
L20101,10429,10464,12,22,26
L20102,10451,10200,12,22,26
L20103,10451,10429,12,22,24
L20104,10451,10438,12,22,24
L20105,10451,10467,12,22,25
L20106,10451,10452,12,22,23
L20107,10451,10452,12,22,23
L20108,10451,10554,12,22,25
L20109,10451,10350,12,22,28
L20110,10451,10082,12,22,26
L20111,10451,10200,12,22,24
L20112,10451,10415,12,22,26
L20113,10451,10418,12,22,23
L20114,10451,10378,12,22,25
L20115,10549,10421,12,22,24
L20116,10549,10428,12,22,26
L20117,10549,10437,12,22,26
L20118,10549,10419,12,22,24
L20119,10549,10419,12,22,24
L20120,10549,10435,12,22,24
L20121,10549,10424,12,22,24
L20122,10549,10436,12,22,24
L20123,10549,10436,12,22,26
L20124,10549,10441,12,22,26
L20125,10549,10436,12,22,25
L20126,10451,10391,12,22,27
L20127,10451,10064,12,22,24
L20128,10451,10012,12,22,25
L20129,10451,10429,12,22,25
L20130,10451,10422,12,22,25
L20131,10067,10549,12,22,26
L20132,10451,10100,11,22,26
L20133,10451,10064,11,22,26
L20134,10451,10461,11,22,27
L20135,10451,10734,11,22,26
L20136,10429,10244,11,22,25
L20137,10451,10012,11,22,26
L20138,10451,10082,11,22,26
L20139,10451,10421,11,22,24
L20140,10444,10478,11,22,25
L20141,10451,10549,11,22,25
L20142,10451,10599,11,22,26
L20143,10451,10826,11,22,28
L20144,10451,10169,11,22,24
L20145,10451,10417,11,22,25
L20146,10451,10244,11,22,26
L20147,10451,10076,11,22,25
L20148,10451,10475,11,22,25
L20149,10451,10417,11,22,25
L20150,10451,10410,11,22,27
L20151,10417,10101,11,22,25
L20152,10417,10310,11,22,26
L20153,10417,10444,11,22,25
L20154,10780,10617,11,22,26
L20155,10429,10424,11,22,24
L20156,10451,10430,11,22,25
L20157,10451,10200,11,22,24
L20158,10451,10263,11,22,28
L20159,10451,10280,11,22,26
L20160,10451,10085,11,22,27
L20161,10549,10456,11,22,25
L20162,10429,10012,11,22,25
L20163,10429,10734,11,22,25
L20164,10451,10200,11,22,24
L20165,10549,10467,10,22,26
L20166,10549,10415,10,22,25
L20167,10451,10074,10,22,24
L20168,10426,10464,10,22,26
L20169,10451,10475,10,22,25
L20170,10451,10082,10,22,24
L20171,10549,10095,10,22,25
L20172,10444,10080,10,22,25
L20173,10451,10817,10,22,26
